ID_CLIENTE,EDAD,EXPERIENCIA_LABORAL,INGRESOS_ANUALES_USD,CODIGO_POSTAL,INTEGRANTES_FAMILIA,PROMEDIO_GASTO_TARJETA,NIVEL_EDUCATIVO,VALOR_HIPOTECA,ACEPTO_CREDITO?,TIENE_INVERSIONES?,USA_HOME_BANKING?
ID_CLIENTE_1413,59,33,100000,95064,2,"2,0",Secundario Incompleto,127,No,No,No
ID_CLIENTE_1414,48,24,12000,90058,3,"0,4",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1415,59,33,68000,94105,2,"2,3",Universitario Completo,128,No,Si,Si
ID_CLIENTE_1416,33,8,48000,94019,1,"1,0",Secundario Incompleto,212,No,No,Si
ID_CLIENTE_1417,40,15,82000,93101,2,"0,4",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1418,42,18,52000,94061,2,"2,5",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1419,65,41,154000,92008,2,"4,6",Secundario Completo,0,Si,Si,Si
ID_CLIENTE_1420,30,4,39000,91105,1,"1,5",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1421,30,4,40000,91605,1,"0,3",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1422,42,17,54000,94720,4,"1,9",Universitario Completo,164,No,No,No
ID_CLIENTE_1423,32,8,32000,94143,2,"1,0",Secundario Completo,103,No,No,Si
ID_CLIENTE_1424,55,30,64000,90250,2,"2,3",Universitario Completo,0,No,No,No
ID_CLIENTE_1425,29,3,92000,94539,2,"1,3",Secundario Incompleto,287,No,No,Si
ID_CLIENTE_1426,64,38,40000,91330,1,"2,5",Universitario Completo,94,No,No,Si
ID_CLIENTE_1427,37,11,60000,96651,3,"0,5",Universitario Completo,0,No,No,Si
ID_CLIENTE_1428,31,5,85000,95828,2,"1,3",Secundario Incompleto,119,No,No,Si
ID_CLIENTE_1429,25,-1,21000,94583,4,"0,4",Secundario Incompleto,90,No,No,Si
ID_CLIENTE_1430,31,5,35000,95064,1,"0,6",Universitario Completo,171,No,No,No
ID_CLIENTE_1431,32,7,52000,92660,2,"0,1",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1432,58,34,128000,90058,1,"7,4",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1433,26,2,195000,90245,1,"6,33",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1434,51,25,68000,92647,2,"1,5",Secundario Completo,117,No,No,No
ID_CLIENTE_1435,65,41,55000,93106,2,"1,1",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1436,43,17,55000,90266,1,"0,2",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1437,46,21,80000,95054,4,"0,4",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1438,28,3,123000,92007,1,"0,8",Secundario Incompleto,146,No,No,No
ID_CLIENTE_1439,63,37,90000,94105,4,"1,9",Secundario Completo,106,No,Si,Si
ID_CLIENTE_1440,59,29,61000,94025,1,"1,4",Universitario Completo,0,No,No,No
ID_CLIENTE_1441,42,15,41000,94610,3,"2,5",Secundario Completo,0,No,No,Si
ID_CLIENTE_1442,58,33,43000,94720,2,"1,6",Universitario Completo,0,No,No,Si
ID_CLIENTE_1443,39,13,71000,95822,3,"0,1",Secundario Incompleto,162,No,Si,Si
ID_CLIENTE_1444,36,12,25000,95051,4,"1,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1445,60,33,154000,90740,1,"3,0",Secundario Completo,0,Si,Si,Si
ID_CLIENTE_1446,47,21,141000,90095,1,"2,4",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1447,29,4,22000,92661,2,"0,9",Universitario Completo,110,No,No,No
ID_CLIENTE_1448,52,28,145000,94131,2,"6,8",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1449,41,16,49000,92122,3,"0,5",Universitario Completo,0,No,No,Si
ID_CLIENTE_1450,63,37,109000,90740,1,"2,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1451,59,34,80000,90086,3,"0,5",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1452,44,20,82000,94555,4,"1,4",Secundario Completo,201,No,No,Si
ID_CLIENTE_1453,54,28,52000,94102,4,"2,5",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1454,29,5,85000,90232,3,"2,5",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1455,51,25,148000,90024,1,"1,0",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1456,63,39,160000,91330,2,"2,1",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1457,36,11,39000,90095,4,"1,7",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1458,42,16,25000,94304,2,"0,8",Universitario Completo,0,No,No,No
ID_CLIENTE_1459,51,25,33000,93033,1,"1,4",Universitario Completo,0,No,No,Si
ID_CLIENTE_1460,47,20,38000,92115,3,"2,5",Secundario Completo,0,No,No,No
ID_CLIENTE_1461,40,16,85000,92677,4,"0,2",Universitario Completo,0,No,No,Si
ID_CLIENTE_1462,54,28,48000,93022,1,"0,2",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1463,47,21,15000,95207,4,"0,6",Universitario Completo,77,No,No,Si
ID_CLIENTE_1464,35,10,94000,91343,1,"0,0",Secundario Incompleto,174,No,No,Si
ID_CLIENTE_1465,28,4,120000,92333,2,"0,6",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1466,45,19,60000,91911,1,"0,7",Universitario Completo,159,No,No,Si
ID_CLIENTE_1467,33,9,145000,94303,2,"4,33",Secundario Incompleto,277,No,No,No
ID_CLIENTE_1468,62,36,29000,91107,2,"0,7",Universitario Completo,0,No,No,No
ID_CLIENTE_1469,45,18,78000,92129,3,"2,67",Secundario Completo,0,No,No,Si
ID_CLIENTE_1470,59,35,59000,90005,4,"1,2",Secundario Completo,0,No,No,Si
ID_CLIENTE_1471,58,28,80000,91116,2,"4,5",Universitario Completo,0,No,No,No
ID_CLIENTE_1472,52,26,180000,94305,1,"1,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1473,34,8,8000,94710,3,"0,1",Secundario Completo,83,No,No,Si
ID_CLIENTE_1474,65,35,23000,91711,1,"1,5",Universitario Completo,0,No,No,Si
ID_CLIENTE_1475,48,23,79000,92124,2,"3,8",Universitario Completo,0,No,No,Si
ID_CLIENTE_1476,44,19,78000,92064,2,"3,8",Universitario Completo,268,No,No,No
ID_CLIENTE_1477,61,37,64000,92028,1,"0,0",Secundario Completo,0,No,No,No
ID_CLIENTE_1478,40,14,64000,91320,4,"0,2",Universitario Completo,0,No,No,Si
ID_CLIENTE_1479,65,39,160000,94803,4,"3,8",Secundario Incompleto,237,Si,No,Si
ID_CLIENTE_1480,28,4,43000,91304,1,"1,0",Universitario Completo,102,No,No,No
ID_CLIENTE_1481,67,42,32000,93943,1,"1,1",Universitario Completo,0,No,No,No
ID_CLIENTE_1482,35,9,179000,91125,2,"0,0",Secundario Incompleto,76,No,Si,Si
ID_CLIENTE_1483,60,35,8000,94143,1,"0,1",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1484,58,32,63000,92717,1,"1,6",Secundario Incompleto,0,No,Si,Si
ID_CLIENTE_1485,55,30,40000,94126,2,"2,3",Universitario Completo,0,No,Si,Si
ID_CLIENTE_1486,34,9,99000,90245,4,"2,2",Secundario Completo,155,No,No,Si
ID_CLIENTE_1487,35,9,141000,93022,2,"4,5",Secundario Completo,0,Si,No,No
ID_CLIENTE_1488,28,4,159000,93907,1,"1,5",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1489,38,12,39000,95825,2,"0,3",Secundario Incompleto,174,No,No,Si
ID_CLIENTE_1490,62,38,99000,91604,4,"1,7",Secundario Completo,0,No,No,No
ID_CLIENTE_1491,30,4,18000,95020,4,"0,3",Secundario Completo,0,No,No,Si
ID_CLIENTE_1492,38,12,38000,94553,2,"0,3",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1493,33,8,133000,90024,1,"0,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1494,58,34,84000,91380,2,"2,8",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1495,59,35,60000,90089,1,"0,0",Secundario Completo,0,No,No,Si
ID_CLIENTE_1496,52,28,178000,92647,3,"5,4",Universitario Completo,147,Si,No,Si
ID_CLIENTE_1497,36,12,18000,91330,1,"0,5",Universitario Completo,0,No,No,No
ID_CLIENTE_1498,45,21,73000,95020,1,"0,8",Universitario Completo,0,No,No,Si
ID_CLIENTE_1499,49,23,125000,94022,1,"7,3",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1500,52,26,91000,92173,1,"4,3",Secundario Completo,0,Si,No,Si
ID_CLIENTE_1501,54,28,74000,95014,2,"1,1",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1502,30,4,35000,92130,2,"0,3",Secundario Completo,0,No,Si,No
ID_CLIENTE_1503,65,39,113000,90036,1,"2,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1504,34,8,52000,94720,4,"2,2",Secundario Completo,0,No,No,No
ID_CLIENTE_1505,30,6,191000,92028,2,"4,4",Secundario Completo,0,Si,No,Si
ID_CLIENTE_1506,51,25,18000,92109,1,"0,3",Universitario Completo,93,No,No,No
ID_CLIENTE_1507,52,27,25000,95138,2,"0,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1508,43,18,50000,91006,4,"1,9",Universitario Completo,0,No,No,No
ID_CLIENTE_1509,35,10,75000,93940,4,"0,7",Universitario Completo,0,No,No,Si
ID_CLIENTE_1510,56,26,92000,92647,2,"4,5",Universitario Completo,0,No,Si,No
ID_CLIENTE_1511,57,32,33000,95747,2,"2,0",Secundario Completo,0,No,No,Si
ID_CLIENTE_1512,58,32,65000,90266,3,"2,2",Universitario Completo,0,No,No,No
ID_CLIENTE_1513,53,28,44000,91604,3,"1,7",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1514,45,21,183000,95211,2,"1,4",Secundario Incompleto,354,No,No,No
ID_CLIENTE_1515,44,20,175000,96150,2,"1,4",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1516,54,28,28000,94305,4,"1,5",Universitario Completo,0,No,No,Si
ID_CLIENTE_1517,41,17,49000,92130,4,"2,2",Secundario Completo,0,No,No,No
ID_CLIENTE_1518,52,26,45000,92697,4,"1,8",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1519,43,17,64000,95053,4,"3,0",Universitario Completo,221,Si,No,Si
ID_CLIENTE_1520,63,38,22000,92115,3,"0,1",Universitario Completo,90,No,No,Si
ID_CLIENTE_1521,54,30,120000,95039,1,"7,4",Secundario Incompleto,119,No,No,Si
ID_CLIENTE_1522,33,8,175000,92354,2,"6,7",Secundario Incompleto,102,No,No,Si
ID_CLIENTE_1523,25,-1,101000,94720,4,"2,3",Universitario Completo,256,No,No,No
ID_CLIENTE_1524,41,16,104000,92037,1,"1,0",Universitario Completo,0,No,No,Si
ID_CLIENTE_1525,40,16,155000,94002,4,"0,1",Universitario Completo,0,Si,No,Si
ID_CLIENTE_1526,43,18,58000,95747,1,"2,4",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1527,36,10,80000,94608,4,"2,2",Secundario Completo,0,No,No,Si
ID_CLIENTE_1528,57,33,45000,94117,1,"1,8",Universitario Completo,195,No,No,No
ID_CLIENTE_1529,34,9,134000,94550,1,"4,6",Secundario Incompleto,164,No,Si,Si
ID_CLIENTE_1530,38,14,58000,91709,4,"2,0",Universitario Completo,153,No,Si,No
ID_CLIENTE_1531,47,21,20000,94066,1,"0,2",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1532,39,13,25000,90304,4,"1,5",Universitario Completo,0,No,No,Si
ID_CLIENTE_1533,45,20,55000,94588,1,"0,3",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1534,62,37,155000,93943,1,"1,3",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1535,59,34,30000,92084,1,"1,3",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1536,61,37,39000,92096,4,"0,4",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1537,36,12,73000,95617,4,"2,0",Universitario Completo,188,No,No,Si
ID_CLIENTE_1538,58,34,41000,94608,4,"1,3",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1539,55,30,34000,95820,4,"0,1",Universitario Completo,157,No,No,Si
ID_CLIENTE_1540,29,5,21000,90601,3,"0,9",Universitario Completo,119,No,No,No
ID_CLIENTE_1541,34,8,11000,91320,4,"0,3",Secundario Incompleto,0,No,Si,Si
ID_CLIENTE_1542,61,35,154000,92704,2,"6,9",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1543,50,20,19000,92612,4,"0,4",Universitario Completo,0,No,No,No
ID_CLIENTE_1544,52,26,101000,93407,2,"2,4",Secundario Completo,0,No,No,Si
ID_CLIENTE_1545,39,15,24000,92123,1,"1,0",Secundario Incompleto,116,No,No,Si
ID_CLIENTE_1546,55,29,131000,92675,2,"2,7",Secundario Incompleto,0,No,Si,No
ID_CLIENTE_1547,33,9,105000,95136,1,"4,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1548,47,21,52000,94720,1,"1,2",Secundario Completo,194,No,No,No
ID_CLIENTE_1549,57,32,21000,92037,4,"0,9",Secundario Completo,113,No,Si,No
ID_CLIENTE_1550,57,31,45000,94305,3,"1,4",Secundario Incompleto,198,No,No,Si
ID_CLIENTE_1551,40,14,39000,93117,1,"2,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1552,50,25,192000,94115,2,"2,8",Secundario Incompleto,238,No,No,No
ID_CLIENTE_1553,29,5,195000,94301,1,"4,3",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1554,46,22,83000,95616,3,"0,7",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1555,42,15,34000,91302,3,"1,0",Secundario Completo,0,No,Si,Si
ID_CLIENTE_1556,59,33,49000,93009,4,"1,7",Secundario Completo,104,No,No,Si
ID_CLIENTE_1557,31,1,60000,94143,4,"4,0",Universitario Completo,244,No,No,No
ID_CLIENTE_1558,51,25,41000,94939,4,"1,8",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1559,35,10,72000,91320,3,"2,3",Secundario Incompleto,285,No,No,No
ID_CLIENTE_1560,59,35,102000,92677,4,"3,0",Secundario Completo,115,Si,No,Si
ID_CLIENTE_1561,35,10,31000,95605,3,"1,3",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1562,46,20,73000,93106,1,"1,5",Secundario Completo,128,No,No,Si
ID_CLIENTE_1563,34,9,89000,91763,1,"0,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1564,55,29,19000,92109,4,"0,7",Universitario Completo,121,No,Si,No
ID_CLIENTE_1565,64,40,63000,94706,4,"1,2",Secundario Completo,0,No,No,Si
ID_CLIENTE_1566,34,9,104000,95758,3,"1,2",Universitario Completo,0,No,No,Si
ID_CLIENTE_1567,61,35,40000,95064,1,"0,8",Secundario Completo,128,No,No,Si
ID_CLIENTE_1568,63,39,92000,94710,2,"0,0",Universitario Completo,0,No,No,Si
ID_CLIENTE_1569,59,33,72000,92350,2,"0,7",Secundario Completo,226,No,No,No
ID_CLIENTE_1570,51,27,44000,94305,3,"1,9",Secundario Completo,141,No,No,No
ID_CLIENTE_1571,41,16,114000,94705,4,"3,5",Secundario Incompleto,0,Si,No,No
ID_CLIENTE_1572,37,13,73000,95758,4,"2,4",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1573,64,40,63000,91711,4,"1,2",Secundario Completo,0,No,Si,No
ID_CLIENTE_1574,44,20,69000,92028,1,"0,8",Universitario Completo,184,No,No,Si
ID_CLIENTE_1575,62,37,42000,92106,3,"1,5",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1576,50,26,88000,90037,1,"2,7",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1577,43,18,98000,92131,2,"0,4",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1578,34,8,65000,92093,1,"3,0",Secundario Incompleto,227,Si,No,Si
ID_CLIENTE_1579,38,13,12000,94143,2,"0,3",Secundario Completo,104,No,Si,Si
ID_CLIENTE_1580,29,5,122000,94305,4,"3,0",Secundario Incompleto,0,Si,No,No
ID_CLIENTE_1581,39,14,12000,92093,2,"0,0",Universitario Completo,0,No,No,No
ID_CLIENTE_1582,53,29,24000,94105,2,"0,2",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1583,43,19,170000,92037,4,"4,25",Secundario Incompleto,318,Si,No,Si
ID_CLIENTE_1584,61,36,184000,92028,4,"2,3",Secundario Completo,342,Si,No,Si
ID_CLIENTE_1585,46,20,25000,93401,4,"0,6",Universitario Completo,125,No,No,No
ID_CLIENTE_1586,57,31,131000,90502,2,"2,7",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1587,59,33,50000,94122,2,"2,3",Universitario Completo,0,No,No,No
ID_CLIENTE_1588,52,28,21000,94035,2,"0,4",Secundario Incompleto,0,No,Si,Si
ID_CLIENTE_1589,29,3,55000,95616,3,"1,1",Secundario Completo,0,No,No,Si
ID_CLIENTE_1590,57,32,124000,90049,1,"0,2",Secundario Completo,0,Si,No,Si
ID_CLIENTE_1591,49,23,58000,95819,4,"2,6",Secundario Incompleto,188,No,No,No
ID_CLIENTE_1592,39,13,72000,95817,2,"2,8",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1593,56,31,192000,90089,1,"7,0",Universitario Completo,0,Si,No,Si
ID_CLIENTE_1594,63,38,83000,91320,3,"1,8",Secundario Completo,0,No,No,Si
ID_CLIENTE_1595,37,12,93000,90025,1,"2,8",Secundario Incompleto,0,No,Si,Si
ID_CLIENTE_1596,56,26,38000,94305,3,"1,0",Universitario Completo,110,No,Si,Si
ID_CLIENTE_1597,45,20,55000,92606,4,"1,9",Universitario Completo,164,No,Si,No
ID_CLIENTE_1598,66,41,11000,92325,3,"0,1",Universitario Completo,0,No,Si,No
ID_CLIENTE_1599,40,15,85000,94550,2,"0,4",Secundario Incompleto,0,No,Si,No
ID_CLIENTE_1600,50,24,124000,93305,1,"4,9",Secundario Incompleto,266,No,No,Si
ID_CLIENTE_1601,60,36,129000,92028,2,"6,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1602,31,7,180000,93407,1,"4,3",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1603,40,14,74000,90245,4,"1,4",Secundario Completo,0,No,No,Si
ID_CLIENTE_1604,36,6,138000,92152,1,"7,0",Universitario Completo,86,Si,No,Si
ID_CLIENTE_1605,55,29,111000,90502,2,"3,6",Universitario Completo,0,Si,No,No
ID_CLIENTE_1606,54,28,83000,93555,3,"0,8",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1607,35,10,33000,90266,4,"1,7",Secundario Incompleto,87,No,No,Si
ID_CLIENTE_1608,55,29,21000,92028,4,"0,7",Universitario Completo,0,No,No,No
ID_CLIENTE_1609,36,10,35000,94608,2,"0,3",Secundario Incompleto,98,No,No,Si
ID_CLIENTE_1610,66,41,105000,93023,1,"0,8",Universitario Completo,0,No,Si,Si
ID_CLIENTE_1611,38,14,103000,94305,1,"0,8",Secundario Completo,0,No,No,No
ID_CLIENTE_1612,58,32,75000,92096,2,"2,3",Universitario Completo,0,No,No,No
ID_CLIENTE_1613,41,17,33000,94550,1,"0,7",Secundario Incompleto,104,No,No,No
ID_CLIENTE_1614,60,34,52000,94305,4,"1,7",Secundario Completo,0,No,Si,Si
ID_CLIENTE_1615,47,23,89000,94920,1,"2,6",Secundario Completo,0,No,Si,Si
ID_CLIENTE_1616,62,36,63000,93109,1,"2,5",Universitario Completo,0,No,No,No
ID_CLIENTE_1617,48,23,84000,94402,4,"3,1",Secundario Completo,0,Si,Si,Si
ID_CLIENTE_1618,61,36,44000,91302,4,"2,1",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1619,29,3,29000,94720,3,"1,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1620,45,21,29000,90005,1,"0,3",Universitario Completo,0,No,No,Si
ID_CLIENTE_1621,39,14,22000,94035,2,"0,3",Secundario Completo,0,No,No,Si
ID_CLIENTE_1622,31,6,53000,92093,4,"2,2",Secundario Incompleto,114,No,No,Si
ID_CLIENTE_1623,39,14,24000,94611,2,"0,3",Secundario Completo,0,No,No,Si
ID_CLIENTE_1624,63,38,153000,90045,1,"1,3",Secundario Incompleto,455,No,No,No
ID_CLIENTE_1625,28,2,31000,90024,2,"0,3",Secundario Completo,0,No,Si,Si
ID_CLIENTE_1626,56,30,21000,94542,2,"0,7",Secundario Completo,0,No,No,Si
ID_CLIENTE_1627,31,6,180000,93108,2,"6,7",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1628,46,20,82000,91016,3,"0,7",Secundario Completo,0,No,No,Si
ID_CLIENTE_1629,42,18,90000,95064,4,"0,8",Secundario Incompleto,245,No,Si,No
ID_CLIENTE_1630,53,29,154000,93407,4,"7,4",Universitario Completo,0,Si,No,No
ID_CLIENTE_1631,41,17,99000,92096,2,"1,8",Secundario Completo,0,No,No,Si
ID_CLIENTE_1632,61,36,153000,91105,1,"2,6",Secundario Completo,0,Si,Si,No
ID_CLIENTE_1633,31,5,93000,95032,2,"3,1",Secundario Completo,0,Si,No,Si
ID_CLIENTE_1634,62,38,53000,92121,1,"0,0",Secundario Completo,0,No,No,No
ID_CLIENTE_1635,59,34,18000,95814,3,"1,3",Secundario Completo,104,No,No,Si
ID_CLIENTE_1636,49,24,70000,91330,1,"2,9",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1637,65,39,100000,92122,4,"1,7",Universitario Completo,0,No,No,No
ID_CLIENTE_1638,30,6,193000,94022,3,"6,3",Universitario Completo,0,Si,No,Si
ID_CLIENTE_1639,32,7,125000,95133,1,"0,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1640,56,31,68000,94571,2,"0,0",Universitario Completo,0,No,Si,Si
ID_CLIENTE_1641,36,10,55000,90009,1,"2,0",Secundario Incompleto,95,No,No,Si
ID_CLIENTE_1642,58,34,152000,92182,4,"3,6",Universitario Completo,0,Si,No,No
ID_CLIENTE_1643,27,3,84000,95814,3,"1,5",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1644,41,16,13000,91125,2,"0,0",Universitario Completo,0,No,No,Si
ID_CLIENTE_1645,59,35,33000,91355,4,"0,4",Secundario Incompleto,131,No,No,No
ID_CLIENTE_1646,56,32,89000,92096,4,"1,0",Secundario Completo,90,No,Si,Si
ID_CLIENTE_1647,52,26,93000,91745,1,"2,4",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1648,35,5,68000,90509,4,"1,8",Universitario Completo,0,No,No,No
ID_CLIENTE_1649,47,21,85000,93106,2,"1,7",Secundario Completo,0,No,No,No
ID_CLIENTE_1650,29,4,73000,95039,1,"0,8",Secundario Completo,0,No,No,Si
ID_CLIENTE_1651,31,6,83000,92131,4,"2,2",Secundario Completo,106,No,No,Si
ID_CLIENTE_1652,62,36,158000,94301,2,"6,3",Universitario Completo,0,Si,No,Si
ID_CLIENTE_1653,48,18,182000,92626,4,"6,0",Universitario Completo,0,Si,No,Si
ID_CLIENTE_1654,26,1,24000,96651,2,"0,9",Universitario Completo,123,No,No,No
ID_CLIENTE_1655,60,34,102000,94305,2,"2,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1656,35,11,53000,91355,3,"2,8",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1657,40,15,175000,92646,2,"3,3",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1658,31,5,28000,94538,3,"1,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1659,50,25,14000,92037,4,"0,8",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1660,33,7,139000,95828,1,"4,0",Universitario Completo,106,Si,No,Si
ID_CLIENTE_1661,37,11,34000,95747,3,"0,9",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1662,38,14,64000,92093,1,"1,5",Universitario Completo,0,No,No,No
ID_CLIENTE_1663,63,38,84000,94607,4,"0,1",Secundario Completo,0,No,No,No
ID_CLIENTE_1664,57,32,42000,95070,3,"0,5",Secundario Completo,0,No,Si,Si
ID_CLIENTE_1665,61,35,63000,91605,1,"1,6",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1666,37,12,100000,92735,3,"1,2",Universitario Completo,341,No,No,Si
ID_CLIENTE_1667,51,25,190000,95138,2,"4,2",Secundario Completo,0,Si,No,Si
ID_CLIENTE_1668,44,20,22000,90024,1,"1,0",Secundario Incompleto,91,No,No,No
ID_CLIENTE_1669,63,37,20000,90066,1,"0,8",Secundario Completo,0,No,Si,No
ID_CLIENTE_1670,43,18,21000,95037,2,"1,4",Secundario Completo,0,No,No,Si
ID_CLIENTE_1671,38,14,25000,95135,4,"0,4",Secundario Completo,101,No,No,Si
ID_CLIENTE_1672,34,9,20000,92648,4,"1,1",Universitario Completo,0,No,No,Si
ID_CLIENTE_1673,48,23,173000,94546,3,"0,2",Secundario Incompleto,0,Si,No,Si
ID_CLIENTE_1674,29,5,81000,94115,2,"2,5",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1675,37,11,139000,95814,2,"0,8",Secundario Completo,421,Si,No,Si
ID_CLIENTE_1676,60,35,119000,90266,2,"3,9",Secundario Incompleto,0,No,Si,Si
ID_CLIENTE_1677,46,20,74000,92821,4,"2,6",Universitario Completo,104,No,No,Si
ID_CLIENTE_1678,34,10,42000,92173,1,"1,5",Secundario Completo,131,No,No,No
ID_CLIENTE_1679,56,30,73000,94035,2,"1,1",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1680,57,31,114000,94590,4,"5,2",Secundario Incompleto,0,Si,Si,Si
ID_CLIENTE_1681,62,36,44000,92093,2,"1,0",Universitario Completo,0,No,No,No
ID_CLIENTE_1682,32,8,141000,90005,2,"4,33",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1683,51,26,14000,92182,2,"0,0",Secundario Incompleto,103,No,No,Si
ID_CLIENTE_1684,55,29,33000,92660,2,"0,4",Universitario Completo,0,No,No,No
ID_CLIENTE_1685,60,34,83000,94028,2,"2,0",Secundario Incompleto,249,No,No,No
ID_CLIENTE_1686,40,16,89000,90011,4,"0,8",Secundario Incompleto,155,No,No,Si
ID_CLIENTE_1687,62,38,39000,96003,4,"2,2",Secundario Incompleto,0,No,Si,Si
ID_CLIENTE_1688,63,39,83000,90025,3,"2,0",Universitario Completo,0,No,No,Si
ID_CLIENTE_1689,60,34,108000,92152,2,"2,0",Secundario Incompleto,359,No,No,Si
ID_CLIENTE_1690,59,34,21000,92028,3,"1,3",Secundario Completo,0,No,No,Si
ID_CLIENTE_1691,26,1,102000,95521,1,"1,9",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1692,56,32,48000,94117,1,"1,6",Universitario Completo,0,No,No,No
ID_CLIENTE_1693,58,32,32000,93014,3,"1,4",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1694,57,31,43000,95616,1,"0,2",Secundario Incompleto,0,No,No,No
ID_CLIENTE_1695,48,23,35000,94025,4,"0,4",Secundario Completo,118,No,No,No
ID_CLIENTE_1696,30,6,184000,91911,1,"6,0",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1697,45,21,140000,91024,2,"7,6",Secundario Incompleto,132,No,No,No
ID_CLIENTE_1698,64,38,32000,90065,3,"0,7",Secundario Completo,0,No,No,Si
ID_CLIENTE_1699,44,20,149000,92121,1,"1,7",Secundario Incompleto,0,No,No,Si
ID_CLIENTE_1700,51,25,15000,94720,4,"0,6",Universitario Completo,0,No,No,No
ID_CLIENTE_1701,43,16,71000,90089,3,"2,33",Secundario Completo,0,No,No,No
